row,sentence,y_true,agent1_pred,agent1_step1,agent1_step2,agent2_assessment,agent2_issues,agent2_suggestion,agent3_pred,agent3_rationale,y_pred
352,Los Angeles Mayor Riordan in partnership with Fannie Mae and Los Angeles Housing Department launched a similar program in March entitled â€œHomes for Peace Officers and Firefighters.â€,0,0,"The sentence describes a past event that has already occurred (launched in March), indicating that the matter is settled and no longer pre-decisional.","The content states an objective fact regarding a specific program launch and partnership, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
353,Welfare to Work Jobs Challenge,0,0,"The sentence is a proper noun phrase representing the title of a specific program or initiative, not a statement concerning an issue where a final decision has not yet been made.","The content is a factual label identifying a program rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
354,The Jobs Challenge is designed to help States and cities move a million of the hardest-to-emplo welfare recipients into lasting jobs by the year 2000,0,0,"The sentence describes the design and purpose of an established program with a specific goal and timeline, indicating that the policy decision to create the program has already been made and is no longer in the pre-decisional phase.","The content states a factual description of an existing initiative and its objectives rather than reflecting internal debate, personal opinions, or recommendatory drafts, serving as an explanation of established policy.",,,,,,0
355,It provides $3 billion in mandatory funding for job placement and job creation,0,0,"The sentence states a specific fact regarding the amount of funding and its mandatory nature, which is an established detail of a law or budget rather than a matter where a final decision is still pending.","The content conveys objective information about the provisions of a funding mechanism rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
356,States and cities can use these funds to provide subsidies and other incentives to private business,0,0,"The sentence states a general rule or established authority regarding how funds may be utilized, indicating that the policy or legal framework allowing this use is already in place rather than being under consideration for a specific decision.","The content describes an objective fact about the permissible uses of funds or an established agency policy, rather than reflecting internal debate, personal opinions, or recommendatory drafts.",,,,,,0
357,The Federal Government also will encourage States and cities to use voucher-like arrangements to empower individuals with the tools and choices to help them get & keep We - bud yer napoleon jobs.,0,0,The sentence states a future action ('will encourage') that represents a finalized policy decision or established agency position rather than a document created to assist in reaching a decision.,"The content reflects an official agency stance and a declaration of policy regarding how the government intends to interact with states and cities, rather than expressing personal opinions, internal debate, or recommendatory drafts.",,,,,,0
358,Enhance WOTC for Welfare Recipients,0,1,"The phrase represents a proposed action or a topic for discussion rather than a finalized decision, indicating that the matter is still in the realm of consideration or planning.","The content functions as a recommendation or a draft heading suggesting a policy change, reflecting the internal give-and-take of the decision-making process rather than stating established agency policy or objective facts.",,,,,,1
359,"For employers, the budget proposes tax incentives to create new job opportunities for long-term welfare recipients",0,0,"The sentence describes a specific provision within a budget proposal, indicating that the decision to include these tax incentives has already been made and formalized in the document, rather than being part of an ongoing internal discussion to reach a decision.","The content states an established policy position or a factual description of a proposed measure, rather than reflecting internal debate, personal opinions, or recommendatory drafts typical of deliberative materials.",,,,,,0
360,The budget would create a much-enhanced credit that focuses on those who most need help -- long-term welfare recipients,0,0,"The sentence describes a specific provision within a budget proposal, indicating that the decision to include this credit has been made and the details are being finalized or explained, rather than being in the early stages of consideration where a decision is yet to be reached.","The content states a factual description of a policy feature (a credit for long-term welfare recipients) rather than expressing an internal opinion, recommendation, or debate about whether such a policy should exist.",,,,,,0
361,"The new credit would let employers claim a 50% credit on the first $10,000 a year of wages for up to two years, for workers they hire who were long-term welfare 0.3 recipients.",0,0,"The sentence describes the specific terms and conditions of an existing or finalized credit program, indicating that the policy has already been established and is not in the process of being decided.","The content states objective facts regarding the parameters of a policy (percentage, dollar amount, duration, eligibility criteria) rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
362,Extend WOTC for 18-50's,0,1,"The sentence proposes a specific legislative action (extending the Work Opportunity Tax Credit for a specific age group) which implies a recommendation made before a final decision or law is enacted, placing it in the pre-decisional phase.","The sentence functions as a concise recommendation or policy proposal rather than a statement of established fact or final agency policy, reflecting the internal deliberation on what action should be taken.",,,,,,1
363,"The budget also expands the existing WOTC tax credit by including able-bodied childless adults who, under the Administration's Food Stamp proposal, would face a more rigorous work requirement in order to continue receiving Food Stamps.",0,0,"The sentence describes a finalized provision within a budget document that has already been drafted or approved, indicating that the decision to expand the tax credit and define the eligibility criteria has been made rather than being in the process of deliberation.","The content states established facts regarding the specific terms of a policy (the expansion of the tax credit and the work requirements) rather than expressing internal opinions, recommendations, or the give-and-take of the decision-making process.",,,,,,0
364,"Subtotal, Welfare to Work Totals may not add due to rounding.",0,0,"The sentence is not pre-decisional because it is a standard mathematical disclaimer regarding rounding errors in a final report or summary, not a document created to assist in reaching a decision on a pending matter.","The sentence states an objective fact about the nature of numerical rounding rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
365,Benefits for Disabled Immigrants,0,0,The sentence is a title or subject heading rather than a statement concerning a specific issue where a final decision has not yet been made; it does not describe a pre-decisional process.,"The sentence is a factual label identifying a topic rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
366,"The Administration's budget would restore SSI benefits for 310,000 legal immigrants who become disabled after their entry into the U.S., in recognition of the fact that they cannot provide for their own support through work",0,0,"The sentence describes a specific provision within a budget proposal that has been formulated, indicating that the decision to include this benefit has been made and is part of a finalized or near-final plan rather than a pre-decisional inquiry or draft.","The content states an established policy position and the rationale behind a specific legislative or budgetary action, functioning as a declaration of fact regarding the Administration's stance rather than an internal recommendation or personal opinion subject to further debate.",,,,,,0
367,"Of those 310,000 legal immigrant adults, approximately 190,000 would have Medicaid coverage restored",0,0,"The sentence presents a specific numerical projection regarding the number of individuals who would receive Medicaid coverage, which constitutes a factual statement or a calculated estimate rather than a document created to assist in reaching a final decision on a pending issue.","The content states a fact or a statistical outcome derived from data, rather than expressing an internal opinion, recommendation, or the subjective 'give-and-take' of the decision-making process.",,,,,,0
368,Barring legal immigrants who played by the rules from these safety net programs is unfair and shortsighted.,0,1,The sentence expresses a moral judgment or opinion on a policy approach rather than discussing a specific pending decision or factual inquiry within a decision-making process.,"The content reflects a personal viewpoint or value judgment about fairness and policy direction, which aligns with the definition of deliberative material as it represents an internal opinion rather than established agency policy or objective fact.",,,,,,1
369,Benefits for Immigrant Children,0,0,The sentence is a title or subject heading rather than a statement concerning a specific issue where a final decision has not yet been made; it does not describe a pre-decisional process.,"The sentence is a factual label identifying a topic rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
370,"The welfare reform law denies SSI and Medicaid to many legal immigrant children who become seriously ill, or have an accident and become disabled, and whose families fall on hard times",0,0,"The sentence describes the existing provisions of an enacted law, indicating that the legislative decision has already been made and the policy is in effect, rather than discussing a matter where a final decision is pending.","The content states objective facts regarding the specific terms and consequences of the welfare reform law, rather than expressing internal opinions, recommendations, or the give-and-take of a decision-making process.",,,,,,0
371,"Under the Administration's proposal, legal immigrant children would continue to be eligible for SSI and Medicaid",0,0,"The sentence describes the content of a specific proposal that has already been formulated by the Administration, indicating that the decision to propose these benefits has been made and the matter is no longer in the pre-decisional phase of internal deliberation.","The content states a factual description of the terms of an established proposal rather than expressing an internal opinion, recommendation, or draft reasoning; it explains what the policy is, not how it was debated or decided.",,,,,,0
372,"In FY 1998, this proposal would protect SSI and Medicaid eligibility for about 8,000 disabled immigrant children, and ensure medical care for about another 30,000 non-disabled children.",0,0,"The sentence describes the projected outcomes of a specific proposal for a past fiscal year (FY 1998), indicating that the proposal itself is a finalized document or a settled matter of record rather than a draft or an issue where a decision is currently pending.","The content states objective facts regarding the estimated number of individuals who would be affected by the proposal, rather than expressing personal opinions, recommendations, or internal deliberations about how to reach a decision.",,,,,,0
373,Extention for Refugees and Asylees,0,0,"The sentence is a proper noun phrase identifying a specific legislative act or program title, not a communication regarding an issue where a final decision has not yet been made.","The content is a factual designation of a law or policy rather than an expression of opinion, recommendation, or internal deliberation.",,,,,,0
374,The welfare bill exempted refugees and asylees from the benefit restrictions for their first five years in the country,0,0,"The sentence states a fact about a law that has already been enacted (the welfare bill), indicating that the legislative decision has been made and the matter is officially settled.","The content describes an objective fact regarding the provisions of an existing statute rather than expressing an internal opinion, recommendation, or draft policy.",,,,,,0
375,The budget would lengthen the exemption for refugees and asylees from 5 to 7 years to provide  a more appropriate time for refugees and asylees to become citizens,0,0,"The sentence describes a specific provision within a budget proposal, indicating that the decision to extend the exemption has already been formulated and included in the draft budget, rather than being a pre-decisional inquiry or discussion about whether to make such a change.","The content states a factual description of a proposed policy change (lengthening the exemption) and its rationale, which functions as part of the final justification for the decision rather than an internal debate, draft opinion, or personal recommendation subject to further deliberation.",,,,,,0
376,"It would protect eligibility for about 17,000 refugees and asylees in FY 1998.",0,0,"The sentence states a factual outcome regarding the number of individuals affected by a specific measure in a past fiscal year, indicating that the decision and its consequences have already occurred and are settled.","The content consists of objective data and a statement of fact rather than an opinion, recommendation, or internal discussion, as it reports a specific result without expressing personal views or deliberative process.",,,,,,0
377,18-50's Work Requirement,0,0,"The phrase '18-50's Work Requirement' appears to be a title, label, or subject heading rather than a sentence describing a specific action or decision process. As a static identifier, it does not inherently describe a pre-decisional state where a final conclusion is pending.","The phrase is a factual label or title identifying a specific program or policy concept. It does not express an opinion, recommendation, legal advice, or internal deliberation; it simply names a topic.",,,,,,0
378,"The Administration's proposal reconfigures the ""3 in 36"" time limit in the welfare statute in 4 key ways: (1) It changes the time limit to 6 months in 12;",0,0,"The sentence describes a specific proposal that has already been formulated and presented, indicating that the agency has moved beyond the initial deliberation phase to a stage where a concrete plan exists, rather than being in the process of deciding whether to act.","The content outlines established facts regarding the specific changes in the Administration's proposal (reconfiguring time limits), serving as a description of a finalized policy initiative rather than an internal opinion, recommendation, or draft reflecting the give-and-take of decision-making.",,,,,,0
379,(2) Provides additional funds of $280 million total in FYs 97-02 to enable States to create work for people willing to work;,0,0,"The sentence states a finalized provision of funding for specific fiscal years, indicating that the decision to allocate these funds has already been made and is not a pending matter requiring further deliberation.","The content describes an established fact regarding the allocation of resources and the statutory authority granted, rather than reflecting internal debate, personal opinions, or recommendatory drafts.",,,,,,0
380,(3) Imposes tough sanctions while protecting those who are willing to work;,0,0,The sentence describes a specific provision or outcome of a policy (imposing sanctions while protecting workers) rather than a draft discussion or internal debate occurring before a final decision is made.,"The content states a definitive policy position or a description of a rule's effect, functioning as an established agency stance rather than a personal opinion, recommendation, or internal deliberation.",,,,,,0
381,(4) Provides States with more authority to provide Food Stamps as wages.,0,0,"The sentence states a specific provision of a law or policy that has already been enacted or finalized, rather than describing a matter currently under consideration where a decision has not yet been made.","The content describes an established fact regarding the scope of authority granted to states, representing the final outcome of a decision rather than internal debate, recommendations, or personal opinions.",,,,,,0
382,Shelter Deduction,0,0,The phrase 'Shelter Deduction' is a noun phrase identifying a specific tax concept or category rather than a sentence describing an ongoing process or a pending decision on a specific issue.,"The phrase states a factual term or subject matter without expressing any opinion, recommendation, legal advice, or internal debate; it does not reflect the 'give-and-take' of a decision-making process.",,,,,,0
383,"The Administration's proposal would accelerate planned increases in the excess shelter deduction and would eventually eliminate the cap on the deduction in FY02, allowing low-income families with high housing costs to deduct the full cost of their housing expenses when calculating their net income",0,0,"The sentence describes a specific legislative proposal with defined parameters for a future fiscal year (FY02), indicating that the agency has already formulated a final decision or specific policy plan rather than being in the early stages of considering options.","The content outlines the specific mechanics and intended effects of an established proposal, functioning as a statement of fact regarding the agency's determined course of action rather than reflecting internal debate, personal opinions, or recommendatory drafts.",,,,,,0
384,80% of the benefit of this proposal is to households with children.,0,0,"The sentence states a specific statistic regarding the distribution of benefits under a proposal, which is a factual assertion rather than a discussion of a pending decision or a step in the decision-making process.","The content presents an objective fact or data point about the proposal's impact, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
385,Reindex the Standard Deduction,0,1,"The sentence is pre-decisional because it is a direct instruction to perform a specific action (reindexing) that has not yet been completed, indicating the process is ongoing and a final state has not been reached.","The sentence is deliberative because it represents an internal recommendation or directive within the agency's workflow to modify a standard, reflecting the active decision-making process rather than a final, settled policy or objective fact.",,,,,,1
386,The standard deduction is a general deduction given to all households,0,0,"The sentence states a general rule of law or established tax policy regarding the standard deduction, which is a settled matter rather than an issue where a final decision is currently pending.","The content conveys an objective fact or established agency policy about the definition of the standard deduction, rather than expressing a personal opinion, recommendation, or internal debate.",,,,,,0
387,"The welfare bill froze it, no longer allowing it to index",0,0,"The sentence describes a completed action where a specific bill has already been enacted to freeze a particular mechanism, indicating that the decision-making process regarding this specific provision is finalized and the matter is officially settled.","The content states an objective fact about the legal effect of an enacted statute rather than expressing an internal opinion, recommendation, or draft analysis.",,,,,,0
388,The Administration's proposal would reindex it to ensure that benefits keep pace with inflation.,0,0,"The sentence describes a specific proposal that has been formulated and presented, indicating that the agency has moved beyond the initial stage of considering options to a point where a concrete plan exists, suggesting the decision-making process regarding the proposal itself is advanced or finalized.","The content states a factual description of a specific policy action (reindexing benefits) rather than expressing an internal opinion, recommendation, or draft reasoning. It describes what the proposal *is*, not the internal debate about whether it *should* be done.",,,,,,0
389,Vehicle Asset Limit,0,0,"The phrase 'Vehicle Asset Limit' is a noun phrase representing a specific policy term, regulation, or category rather than a communication concerning an issue where a final decision is pending.","The phrase does not express an opinion, recommendation, or internal deliberation; it is a factual label or established policy definition rather than a draft or personal view.",,,,,,0
390,The welfare bill froze the Food Stamps vehicle asset limit (the maximum value of a car a household may own) which had previously been indexed,0,0,"The sentence describes a specific provision within a welfare bill that has already been enacted or finalized, indicating that the decision regarding the asset limit has been made and is no longer in the pre-decisional phase.","The content states an objective fact about the legislative outcome (the freezing of the limit) rather than expressing an internal opinion, recommendation, or draft analysis.",,,,,,0
391,"The Administration's proposal would increase and reindex the Vehicle Asset Limit, which has virtually been at the same level since 1977 even though the CPI for used cars has risen 125%.",0,0,"The sentence describes a specific proposal that has been formulated and presented, indicating that the agency has moved beyond the initial consideration phase to a point where a concrete plan exists, rather than being in the midst of internal debate to create a decision.","The content states factual data regarding the history of the Vehicle Asset Limit and the CPI, and describes the specific terms of a formal proposal, which functions as an explanation of a decision or a statement of established policy rather than a personal opinion or internal recommendation.",,,,,,0
392,Medical Coverage for Low-Income Disabled Children The Administration's budget would allow disabled children who lose their SSI eligibility due to changes in the definition of childhood disability to retain their Medicaid health coverage.,0,0,"The sentence describes a specific provision within a budget proposal that has already been formulated, indicating that the decision to include this coverage has been made rather than being in the process of deliberation.","The content states an established policy position and a factual description of the budget's effect, rather than reflecting internal debate, personal opinions, or recommendatory drafts.",,,,,,0
393,Options,0,0,"The word 'Options' by itself does not describe a specific issue where a final decision has not yet been made, nor does it provide context regarding the timing of a decision relative to the content.","The single word 'Options' does not express an opinion, recommendation, or internal deliberation; it is merely a label or heading that could apply to both pre-decisional and post-decisional contexts without indicating the nature of the content.",,,,,,0
394,Funds in 1999-2002 to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs,0,0,"The sentence describes a completed action where funds allocated for a specific past period (1999-2002) have already been distributed and utilized, indicating that the decision-making process regarding these specific funds is concluded.","The content states an objective fact regarding the purpose and outcome of past funding allocations rather than expressing an internal opinion, recommendation, or draft policy under consideration.",,,,,,0
395,Funds would be added to TANF but earmarked for work.,0,0,"The sentence describes a specific allocation of funds with a designated purpose, indicating that a decision regarding the funding mechanism has already been made or finalized rather than being in the process of deliberation.","The content states a factual description of a financial arrangement or established policy outcome rather than expressing an internal opinion, recommendation, or draft consideration.",,,,,,0
396,Funds in 1999-2002 to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs,0,0,"The sentence describes a completed action where funds allocated for a specific past period (1999-2002) have already been distributed and utilized, indicating that the decision-making process regarding these specific funds is concluded.","The content states an objective fact regarding the purpose and outcome of past funding allocations rather than expressing an internal opinion, recommendation, or draft policy under consideration.",,,,,,0
397,Funds would be available only if majority of states did not meet work participation rates in prior year,0,0,"The sentence describes a conditional rule regarding the availability of funds based on past performance data, indicating that the criteria for funding have already been established and the decision on the rule itself is not pending.","The content states an objective fact or a finalized policy condition rather than expressing a personal opinion, recommendation, or internal debate about how to reach a decision.",,,,,,0
398,"Funds would be added to TANF, earmarked for work.",0,0,"The sentence describes a specific allocation of funds ('Funds would be added') which implies a decision regarding the budget has been made or is being finalized, rather than being in the early stages of consideration for a new issue.","The content states a factual outcome or a specific budgetary action (adding funds and earmarking them) rather than expressing an internal opinion, recommendation, or debate about whether such an action should be taken.",,,,,,0
399,Enhanced tax credit for firms that hire long term welfare recipients--fund would pay firmâ€™s share of FICA taxes for individuals hired and retained.,0,0,"The sentence describes a specific legislative proposal or policy mechanism regarding tax credits for hiring welfare recipients, which represents a finalized concept or established policy direction rather than a document created to assist in reaching a decision on an unsettled matter.","The content states the mechanics and purpose of a policy (enhanced tax credit) as a matter of fact or established proposal, rather than reflecting internal debate, personal opinions, or recommendatory drafts.",,,,,,0
400,"Funds for vouchers for training, job creation, and job placement to help long-term recipients in high unemployment/high poverty areas go to work and keep jobs",0,0,"The sentence describes the current status and function of existing funds, indicating that the decision to allocate these funds has already been made and the program is operational, rather than addressing an issue where a final decision is pending.","The content states objective facts regarding the purpose and operation of a specific funding program, rather than expressing internal opinions, recommendations, or the give-and-take of a decision-making process.",,,,,,0
401,"Funds would be added to TANF, earmarked for vouchers for individuals.",0,0,"The sentence describes a specific allocation of funds and a proposed mechanism (vouchers) that appears to be part of a finalized plan or a statement of fact regarding a decision already made, rather than a draft or inquiry preceding a decision.","The content states a concrete action or established policy outcome regarding funding and earmarking, lacking the characteristics of internal debate, personal opinion, or recommendatory language typical of deliberative process privilege.",,,,,,0
402,"Funds in Title XX Social Services block grant, which states could use for work or child care,",0,0,The sentence identifies a specific funding source and its potential uses without indicating that a decision regarding its allocation or policy application is currently pending or in progress.,"The content states objective facts regarding the existence of a block grant and the statutory or authorized purposes for which states may utilize those funds, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
403,Child Care: a) Make Child and Dependent Care Tax Credit refundable,0,1,"The sentence lists a specific policy proposal regarding the tax credit, which implies a recommendation or a draft position rather than a final, settled decision that has already been implemented or officially concluded.","The content represents a specific recommendation or part of an internal discussion on how to structure a policy (making a credit refundable), reflecting the 'give-and-take' of formulating a position rather than stating an established fact or final agency opinion.",,,,,,1
404,Cost: bet $2-$5 billion,0,0,"The sentence states a specific estimated cost figure rather than discussing a pending decision or a step in a decision-making process, as it presents a factual projection or budgetary item.","The content represents a factual statement regarding financial estimates or budgetary constraints rather than an internal opinion, recommendation, or subjective deliberation.",,,,,,0
405,(Mark Mazur costing specific options by 4/15.),1,1,"The sentence describes a task assigned to an individual to analyze specific options by a future date, indicating that the analysis and subsequent decision regarding these options have not yet been made.","The content reflects an internal request for evaluation and the generation of recommendations or cost analyses, which represents the give-and-take of the decision-making process rather than established policy or final facts.",,,,,,1
406,"b) Increase the Child and Dependent Care Tax Credit amount to $3,600 for one child and $5,400 for two",0,0,"The sentence states a specific numerical value for a tax credit, which represents a finalized policy position or a legislative proposal that has been determined, rather than a step in the process of reaching a decision.","The content is a factual statement of a specific policy provision or recommendation that has been formulated, lacking the internal debate, tentative nature, or personal opinion characteristic of deliberative process privilege.",,,,,,0
407,Increase could be phased in over time,1,1,"The sentence suggests a potential future action regarding the timing of an increase, indicating that the specific implementation details have not yet been finalized or decided upon.","The content represents a recommendation or a tentative proposal for how a decision should be executed, reflecting the internal give-and-take of the decision-making process rather than a statement of established fact or final policy.",,,,,,1
408,(Mark Mazur costing specific options by 4/15.),1,1,"The sentence describes a task assigned to an individual to analyze specific options by a future date, indicating that the analysis and subsequent decision regarding these options have not yet been made.","The content reflects an internal request for evaluation and the generation of recommendations or cost analyses, which represents the give-and-take of the decision-making process rather than established policy or final facts.",,,,,,1
409,c) $1.4 billion through 2002 for working poor families that CBO says is needed to 2 keep them from getting short-changed by welfare reform (Dodd-Daschle),0,0,"The sentence cites a specific funding amount and references a Congressional Budget Office (CBO) assessment regarding welfare reform, indicating that the need for this funding has been identified and the decision to allocate these resources is effectively settled or part of a finalized legislative proposal.","The content states objective facts regarding a budget figure and an external agency's (CBO) conclusion, rather than expressing internal personal opinions, recommendations, or the give-and-take of a deliberative process.",,,,,,0
410,"(This week, CBO is redoing its analysis of the shortfall -- dollar amount would change accordingly.)",0,1,"The sentence indicates that the CBO is currently redoing an analysis, meaning the final dollar amount and the associated conclusions have not yet been determined or finalized.","The content reflects an internal working process and a tentative expectation that results will change, representing the give-and-take of the analytical decision-making process rather than a final opinion or established fact.",,,,,,1
411,"d) Tax credit to companies for costs of building, renovating and/or operating child care centers (50% credit for eligible activities up to $150,000 per year per business)",0,0,"The sentence presents a specific, finalized provision for a tax credit with defined parameters, indicating that the policy detail has been established rather than being part of an ongoing decision-making process.","The content states an objective fact regarding the terms of a policy provision (the credit amount and eligibility) rather than expressing a personal opinion, recommendation, or internal debate.",,,,,,0
412,Cost: $2.6 billion (Kohl),0,0,"The sentence states a specific, finalized monetary figure associated with a named entity, indicating that the cost has already been determined and is not part of a pending decision-making process.","The content consists of an objective fact or data point regarding a cost estimate rather than an opinion, recommendation, or internal deliberation about how to proceed.",,,,,,0
413,"(Because this proposal would subsidize already operating centers, Mark Mazur is developing an option that would subsidize only the expansion or creation of new centers, which would cost less.)",1,1,"The sentence describes a proposal currently under development to address a specific issue, indicating that the final decision on how to structure the subsidy has not yet been made and the matter is still in the planning phase.","The content reflects an internal recommendation and a strategic option being considered by an individual (Mark Mazur) to improve a proposal, representing the give-and-take of the decision-making process rather than established agency policy or final facts.",,,,,,1
414,e) Loan forgiveness tax credit in Presidentâ€™s budget which could be used for individuals becoming child care workers,0,0,"The sentence describes a specific provision within a finalized budget document (the President's budget), indicating that the decision to include this tax credit has already been made and the matter is officially settled.","The content states an established fact regarding the contents of a public budget rather than reflecting internal debate, personal opinions, or recommendatory drafts; it is a statement of what was decided, not how the decision was reached.",,,,,,0
415,Cost: minimal.,0,0,The sentence states a fact regarding the cost level without indicating that a decision is pending or that the cost estimate is part of a pre-decisional analysis.,"The sentence provides a specific factual assertion about the cost rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
416,"BACKGROUND: Prime Minister Blair has tracked the Administrationâ€™s welfare reform efforts with great interest and has incorporated the themes of work, personal responsibility, and private sector involvement into his Welfare to Work strategies",0,0,"The sentence describes past actions and established strategies by a foreign leader regarding a topic that the U.S. Administration has already addressed, indicating that the matter is not in a pre-decisional state where a final conclusion is being sought.","The content states objective facts about the Prime Minister's known policies and interests rather than expressing internal recommendations, legal advice, or the personal views of an agency employee regarding a pending decision.",,,,,,0
417,"A visit to an innovative welfare reform site would demonstrate first-hand what the public and private sector, working together, can do to help welfare recipients get and keep good jobs",0,1,"The sentence describes a planned or proposed activity (a visit to a site) intended to showcase a program, which implies the decision to conduct this demonstration has not yet been finalized or is part of the planning phase rather than a settled matter.","The content functions as a recommendation or justification for a specific action to be taken, reflecting the internal deliberation on how to effectively promote welfare reform rather than stating an established, final agency policy or objective fact.",,,,,,1
418,"The President could visit a business where the President and Prime Minister could talk with an employer, former welfare recipients, and the public officials involved in welfare reform in that community.",0,1,"The sentence describes a potential future event involving the President and outlines a scenario that has not yet occurred or been officially scheduled, indicating that a final decision on the visit has not been made.","The content reflects a recommendation or a proposal for a specific course of action (the visit and the meeting) rather than stating an established fact or final agency policy, representing the internal deliberation on how to handle welfare reform communications.",,,,,,1
419,"Giant Foods, Inc has an excellent program in Prince Georgeâ€™s County, MD that would be ideal for this visit",0,1,"The sentence refers to a specific potential action (a visit) and evaluates a candidate location based on its suitability, indicating that the decision regarding which site to visit has not yet been made.","The content expresses a recommendation and an internal assessment of a specific option ('ideal for this visit'), reflecting the personal views of the author on how to proceed rather than stating established agency policy or objective facts.",,,,,,1
420,"They could tour a Giant grocery store, or possibly the central bakery facility",1,1,"The sentence describes potential future activities (touring a store or facility) that have not yet been decided upon, indicating the matter is in a pre-decisional stage where options are being considered.","The sentence reflects internal brainstorming or the consideration of various options for an event, representing the give-and-take of the planning process rather than a final decision or established policy.",,,,,,1
421,"They could visit welfare recipients who are presently being trained or have completed training for positions such as bakery clerks, meat processors, cashiers, and pharmacy clerks.",1,0,"The sentence describes a specific activity or program component regarding visits to welfare recipients for training purposes, which appears to be a factual description of an existing or planned operational procedure rather than a step in a decision-making process for a specific unresolved issue.","The content lists specific job categories and describes a potential or current activity without expressing an opinion, recommendation, or internal debate; it states facts about the scope of a program rather than reflecting the personal views of an author in a deliberative context.",,,,,,0
422,"To date, Giant has hired 71 of 91 people interviewed (exceeding the normal hire rate of 1 in 4)",0,0,"The sentence presents historical data regarding hiring statistics up to a specific point in time, indicating that the events described have already occurred and are not part of a pending decision-making process.","The content consists of objective facts and numerical data regarding past hiring activities, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
423,"In the four months since the program began, only 5 people have left (compared to Giant's typical attrition rate of 50%)",0,0,"The sentence presents historical data regarding employee attrition over a specific past period, indicating that the events described have already occurred and are not part of a pending decision-making process.","The content consists of objective facts and statistical comparisons rather than internal opinions, recommendations, or policy deliberations.",,,,,,0
424,"As soon as people enter Giant's training, they earn $6.60-$8.75 per hour (depending on the position) and receive full medical benefits within 30 days.",0,0,"The sentence states established compensation and benefit terms for employees upon entering a specific program, indicating that these are fixed, finalized conditions rather than a matter pending a future decision.","The content consists of objective facts regarding wages and benefit eligibility rather than internal opinions, recommendations, or the give-and-take of a decision-making process.",,,,,,0
425,"The company: Giant is based in Landover, MD and has 170 stores and 27,000 employees in the Washington Metro area",0,0,"The sentence provides factual information about a company's location, size, and employee count, which are established facts rather than an issue where a final decision is pending.","The content consists of objective data and facts about a specific entity, not an expression of opinion, recommendation, or internal deliberation regarding a policy choice.",,,,,,0
426,"The company is partially owned by a British firm, J Sainsbury PLC, the leading food retailer in the UK",0,0,The sentence states a current fact about corporate ownership structure rather than addressing an issue where a final decision is pending or a future action is being considered.,"The content conveys objective, verifiable facts regarding the company's ownership and the identity of the parent firm, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
427,"Their training program is a partnership between Giant, the Private Industry Council, and the local welfare office in Prince George's County",0,0,"The sentence describes an existing arrangement or fact regarding a training program partnership, indicating that the decision to form this partnership has already been made and the matter is settled.","The content states objective facts about the entities involved in a program rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0
428,"We understand that the UFCW union supports the program, but will get more details",0,1,"The sentence indicates that the agency has not yet made a final decision or fully evaluated the situation, as it explicitly states an intention to 'get more details' before proceeding, placing the matter in a pre-decisional state.","The sentence reflects an internal assessment of external support ('We understand...') coupled with a pending need for further information, representing the internal give-and-take and evaluation process rather than a final opinion or established policy.",,,,,,1
429,Governor Glendening's office is excited about the program and about the potential visit.,0,0,The sentence expresses an emotional reaction ('excited') regarding a potential future event ('potential visit') rather than discussing a specific issue where a final administrative or legal decision is pending.,"The content reflects the personal feelings and enthusiasm of an office rather than an internal recommendation, legal advice, or policy opinion intended to assist in reaching a decision.",,,,,,0
430,POTUS has never visited or met with Giant training program executives,0,0,"The sentence states a factual occurrence (or lack thereof) regarding past events involving the President and specific executives, indicating that the matter is settled and not a pending issue requiring a new decision.","The content is purely factual, describing a historical record of interactions rather than expressing an opinion, recommendation, or internal deliberation about future actions.",,,,,,0
431,Last welfare to work event was in November in Wichita.,0,0,"The sentence states a specific historical fact about when and where a past event occurred, indicating that the matter is settled and no decision is pending regarding this specific fact.","The content is purely factual and descriptive of a past occurrence, lacking any element of opinion, recommendation, legal advice, or internal debate.",,,,,,0
432,#NAME?,1,0,The sentence is not pre-decisional because it is a placeholder error message indicating a missing name or data field rather than a communication regarding a pending government decision or action.,"The sentence is not deliberative because it does not express an opinion, recommendation, or internal discussion; it is a technical error indicating a failure to retrieve information.",,,,,,0
