<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|(b) The number of licenses and permits issued by NMFS numbers in the several  thousands.|||0.858035684|0.000237516
|||||
D0|(c) None of the statutes NMFS administers explicitly authorizes NMFS to deny licenses and permits to people who owe child support.|||-0.994960546|0.000609396
D0|Our initial reaction is that legislative change would be required.|||-0.909077406|0.90162045
|||||
D0|BXA's export licenses are granted primarily to corporate entities as , opposed to individuals.|||-0.947678745|0.092740044
D0|The Bureau grants no other licenses.|||0.930873573|0.007831697
|||||
D1|Thank you, Judge.|||0.737314343|0.9844732
D1|Can you get me something in writing re: what Virginia has done and what results they have had -- or give me a name and number to call?|1||-0.809686184|0.972719
D1|"I want to know, can we credible say this has ""worked"" in Virginia?"|1||-0.901868284|0.22169065
|||||
D1|We have talked about it and decided that, absent legislation - similar to what we have in the law regarding state license revocation, booting cannot be mandated by regulation.|1||-0.994103253|0.9962674
D1|As you may know, the State of Virginia has begun a very aggressive program of booting and the State Director there tells me that i has been very successful.|||0.991294324|0.83254117
D1|I have asked the editor of our Child- Support Report that goes to  employees  across  the nation, to  feature  the Virginia I project in an article ..|1||0.723667324|0.004949359
D1|We also do a best practices manual.|||0.993445814|0.7412893
D1|If the resuits continue to be beneficial, we will include it in a future edition.|1||-0.629169762|0.99628544
D1|It might b e worthwhile, however, for the President to mention it in some future child support radio address.|1||-0.874419153|0.59338737
D1|Hope this helps.|||0.978955269|0.012157026
D1|David Ross.|||0.99329412|0.004247704
|||||
D1|Yes   -- we  require states to have the authority to suspend licenses, but they decide when to  apply,  which is  what I think  we should do for booting cars.|1||0.968344569|0.99951684
D1|Generally, as you know, states report that they get funds by threatening to revoke licenses|||-0.993430316|0.14288887
D1|they rarely actually have to follow through and actually suspend them but requiring the state to have the procedure gives the child support .|||0.883930266|0.003107663
D1|agency a new tool to collect overdue funds.|||0.979736328|0.52606314
|||||
D1|"Let me get more information on Virginia's car booting program to make sure we can credibly say ""'this works."" '."|1||0.776636243|0.5770916
|||||
D0|"Current law re: licenses reads as follows: states must have ""procedures under which the State has (and uses in appropriate cases) authority to withhold or suspend, or to restrict the use of  driver's licenses, professional and occupational licenses, and recreational  licenses  of  individuals  owing overdue support or failing, after receiving appropriate notice, to comply with subpoenas or warrants relating to paternity or child support proceedings"""|||-0.832683027|1.89E-05
|||||
D1|On drivers licenses, we mandate that they have legislation to give themselves the option to do it, right?|||0.664125144|0.012553145
D1|Is that what we'd do here?|1||-0.992697775|0.55323124
|||||
D0|Sure. He is a lawyer named Stephen Grant.|||0.987850845|0.002849476
D0|He is our International Officer  and his telephone number is 202 260 5943.|||0.997900605|1.09E-06
|||||
D0|IRS - I am working on the other two issues.|||-0.956585288|0.9582648
|||||
D1|"Also, I have been asked whether it be possible for the federal government, through regulation, to require states to ""boot"" the cars of owners who owe child support, the way state and local governments boot cars of people who owe traffic tickets?"|1||-0.998444378|0.000193323
D1|I wonder if there's a way to interpret section 368 of PL 104-193 regarding liens or section 369 regarding licenses to do this?|1||-0.998201609|0.97446173
D1|This was suggested at a high level meeting, and we will be expected to report back.|1||0.668960094|0.004143161
|||||
D1|As you requested, attached is a list of federal licenses that might be subject to either  suspension or denial.|||0.728043139|0.9600443
D1|Much more  work needs  to  be done by the legal staff of the  various  agencies  and  departments  before  we could actually ask the President to promulgate an executive order.|1||-0.949385643|0.012763863
|||||
D1|The listing if a result of searches of the U.S. Code, Code of Federal Regulations, and other resources.|||-0.999525666|0.023494419
D1|While many of the ninety-two licenses listed are arcnane and unlikely to prove effective as enforcement tools, this is at least an appropriate starting point for discussions with other federal agencies to identify federal powers which might be used to encourage compliance with child support orders.|1||0.975961506|0.012819598
|||||
D0|Here is more information about what I'd like you to get from the law library:|||0.715045214|0.29364532
|||||
D0|1) Attached is a list of licenses granted by the federal government to individuals.|||-0.736978769|1.48E-05
D0|a) Are there licenses missing from this list?|||-0.936926961|0.02583948
D0|b) How many people have these licenses?|||-0.729949474|0.34066772
D0|c) Would we, through regulation, be able to deny these licenses to people who owe i.  child support, or would a legislativeÂ·change be required?|||-0.946516752|0.2954224
|||||
D0|"2) Would it be possible for the federal government, through regulation, to require states to ""boot"" bars of owners who owe child support, perhaps through an interpretation of section 368 of PL :104-193 regarding liens or section 369 regarding licenses?"|||-0.948670685|0.002710048
D0|(See attached for statutory language.)|||0.928815246|0.39451617
|||||
D0|I spoke to Kohl's staff today.|||0.785169303|0.1250493
D0|"After very preliminary conversations with CBO, they think the bill will cost ""a few hundred million dollars."""|||-0.999242187|0.02129636
D0|Somewhere in the $200-$300 range.|||-0.988825619|0.9107676
D0|Still, a very preliminary estimate.|||-0.945241094|0.14114468
|||||
D0|I. Background: Under current law, states generally retain child support collected on behalf of TANF-assisted families as one of several sources of program financing.|||0.975914538|0.004041208
D0|This .support is split between the State and Federal Government  as  reimbursement  for  welfare  services.|||0.928217292|0.002432646
D0|Under welfare reform, states were given the option of continuing  the  previous  $50 pass-through,  but most states have opted not to do so.|||-0.944996238|0.8869862
D0|However, some pass-through a portion (typically $50) and disregard this amount in calculating the family's  TANF  benefits.|||-0.682859778|0.99823356
D0|A  few  (including  Wisconsin and Vermont) have federal waivers which allow them  to pass-through  all of the support collected to the family.|||0.974560678|3.64E-07
D0|Wisconsin disregards the support in calculating assistance -- Vermont does not.|||-0.999123991|0.98567164
|||||
D0|II. Issues: 1) Disincentives: Non-custodial parents of TANF assisted children are discouraged from paying support because their money goes to the government and does not benefit their children directly.|||-0.99944979|0.000953112
D0|Custodial parents also have less incentive to cooperate with the CSE agency since payments are generally not forwarded to them.|||-0.984817445|0.75010324
D0|2) Burdens: Support is distributed according to when it accrues, whether a family is or ever was on public assistance and by which method it is collected.|||-0.970909774|0.77294695
D0|This distribution system has proven burdensome and costly both in terms of programming and personnel.|||-0.999684334|0.9984043
D0|3)Unstable Financing: CSE caseloads have increased 44 percent since 1991, but TANF caseloads are decreasing.|||-0.998318434|0.9858538
D0|As discussed, states retain TANF collections, but distribute non-TANF collections directly to the families.|||0.998703122|0.17948449
D0|Thus, increasing caseloads are generating a need for more resources, but the revenue-making portion of the caseloads is in flux.|||-0.989549875|0.992054
|||||
D0|III. Kohl Pass-Through Option Legislation|||-0.60851723|0.9407164
|||||
D0|Option to Pass-Through for TANF: States  are given  the option  to  pass-through  all  child support collections, including arrears, made on behalf of TANF families.|||0.965424597|0.9787539
D0|If a state adopts a passÂ­ through policy, the state  can claim TANF MOE  for passed-through support,  even  if  that  support is not disregarded.|||-0.811105907|0.9995346
D0|(Current law only allows states to claim TANF MOE credit for disregarded support.)|||-0.998466134|0.14622273
|||||
D0|Family Income Protection: States that adopt a pass-through policy must have budget   mechanisms in place so that child support income is not counted against TANF eligibility or benefits until the family has the child support in hand.|||-0.886273444|0.18221433
|||||
D0|Income Treatment Options: State has options to:|||0.829125941|0.9540545
|||||
D0|(1) include child support as income when calculating eligibility for TANF;|||0.833643615|0.000322105
|||||
D0|(2) disregard child support in whole or in part when calculating the amount of a welfare benefit  for a family, but if the state disregards 50 percent or more of the total child support payments, determined either on a case by case basis or in an annual aggregate, that state is no longer required to repay or calculate the Federal share of the payment|||-0.996666729|0.000100393
|||||
D0|Maintenance of Effort: Requires states that adopt a pass-through policy to fund child support program at highest of 1995-1998 level to ensure that program is not defunded simply because more resources are going to families, excluding aufomated systems costs and enhancements.|||-0.915976524|0.9904213
|||||
D0|Child Support Pass-through|||0.88204509|0.16684438
|||||
D0|Under AFDC, families applying for assistance assigned their child support rights to the state.|||-0.813979268|2.82E-06
D0|Child support payments made by a noncustodial parent were thus paid to the child support agency rather than the AFDC family.|||-0.989216328|0.00022015
D0|"If the child support payment was not large enough to disqualify the family from AFDC, the first fifty dollars of the child support payment  was paid to  the AFDC family each month as a ""pass-through.''."|||-0.991551518|0.000371876
D0|In addition, the pass-through was disregarded in the families' benefit computation.|||-0.993415833|0.39904147
D0|The remaining portion of the child support payment that was not paid to the AFDC family was split between the state and federal government as reimbursement for monthly cash assistance payments.|||-0.996636629|0.003139227
D0|Under waivers, some states changed the pass-through amount and other states treated child support payments as unearned income, disregarding some portion of the payment for the purposes of benefit computation.|||-0.964621246|0.63887113
|||||
D0|PRWORA repealed  the federal law requiring  the fifty dollar pass-through.|||-0.764984906|0.9939318
D0|Under  PRWORA, a portion of the child support payment is paid to the federal government based on the Medicaid match rate in effect September 1996.|||-0.962342978|0.000564502
D0|The remaining portion of the payment is kept by the states.|||-0.979021907|0.015143169
D0|States may choose to discontinue the pass-through or maintain the pass-through at their own expense.|||-0.959319592|0.001781153
|||||
D0|Table VI.6 shows that 18 states have maintained the fifty qollar pass-through that originated under AFDC, but 4 of those states have maintained the pass-through on a temporary basis.|||-0.628159404|0.99938095
D0|Thirty-three states have changed the pass-through amount significantly.|||-0.977743745|0.9985482
D0|Of those, 29 states discontinued the child support pass-through completely and one state (Kansas) maintains the child support pass-through at a reduced level, passing through forty dollars of the child support payment to the families.|||-0.963532805|1.74E-09
D0|Two states increased the pass-through amount (Connecticut, Nevada), and one state (Wisconsin)  passes through the entire child support payment, allowing families to keep a larger portion of the child support payment each month without lowering the families' cash assistance benefits.|||0.776410222|6.91E-09
|||||
D0|very strange -- i just asked Michele for paper on CS distribution rules, when this popped up.|||-0.998422742|0.9944496
D0|Michele will look into getting paper, but this is a start.|||-0.988013744|0.9457962
|||||
D0|For those interested in an overall understanding of the federal rules that affect how child support collections are assigned and distributed, I recommend reading the Child Support enforcement section of the Green Book (http://www.access.gpo.gov/congress/wm001.htm1).||1|-0.779851735|0.00617845
D0|For a more focused description of how child support distributions affect||1|0.787676454|0.5141675
|||||
D0|Here's what these reports basically say: For families that are currently on welfare the rules for distribution of child support collections are generally straightforward||1|-0.909855843|0.9994698
D0|(distribution rules for families that are not longer on welfare are  a little more complicated).||1|-0.921982169|0.97558665
D0|"Under AFDC, the first fifty dollars of child support collected on behalf of a family was ""passed-through"" to the family currently on welfare."||1|-0.991360724|6.56E-05
D0|The remaining child support collections were split between the state and federal government (according to state medicaid match rates).||1|-0.97051245|2.19E-06
D0|"Since the $50 ""pass-through"" was not counted as income, it increased the amount of the welfare grant by  $50."||1|-0.992702127|0.9309277
D0|The idea behind this was to give mothers a financial incentive to cooperate with child support enforcement.||1|-0.742123127|0.00355589
D0|"Under TANF, the fifty dollar ""pass-through"" was repealed and states must first pay the federal government its share of the child support collections (again, according to the state medicaid match rates)."||1|-0.928213894|0.005146782
D0|The rest of the child support collected on behalf of a family currently on welfare is distributed at the discretion of the state.||1|-0.675177634|0.000644202
D0|If the state wants to continue distributing $ 50  of the child support collected on behalf of a family to that family, it may do so (although the  $50  will come from the state's share of the child support  collection,  not  off  the top as under AFDC rules).||1|-0.994398057|1.25E-07
D0|In this case, the welfare check again increases by $50.||1|-0.992296636|0.002368333
D0|"Unfortunately, most states (29 according to the ""One Year After"" paper) have decided not to pass-through any amount of the child support collected on behalf of a family with the result that  child support  collections  have no affect on the size of the ' welfare grant in these states "||1|-0.949783325|1.00E-06
D0|(unless, of course, the amount of child support collected is greater than the welfare  grant  at  which point the welfare grant is reduced to 0 and the family gets the full child support payment).||1|-0.988296807|0.000195782
D0|In the 22 states with a child support  pass through, the size of the welfare grant is affected by child support collections, equal to the amount of the pass-through  (in most of these states, it is still $50.)||1|-0.933900476|2.49E-07
|||||
D0|I hope this clears  things up.||1|0.996249378|0.53344035
|||||
D0|As far as the child support not affecting the cash grant, I just  interviewed a whole slew of women in sunflower county MS who said they  refused to stay on TANF because the cash grant was less than their child  support benefit so they chose to take the child support because they cannot  get both.||1|-0.997465491|0.003630324
D0|This is a different point.||1|-0.665359497|0.32017368
D0|The issue of whether receiving child support   makes the family better off than being on welfare is different than whether   receiving child support *changes* the size of the grant.||1|-0.991397619|0.01274298
|||||
D0|Now that this bill has actually been introduced (or will be shortly), it would be very helpful to go through it and identify key issues/concerns/implications/things we would like to see changed and things we like.|||0.990930378|0.92247486
D0|We'd like to have a conference call late next week to discuss this list of issues.|||-0.820044935|0.9404738
D0|The version I have still has hand written changes so -- I assume we'll be able to pull the real thing off the web tomorrow.|||0.922789514|0.9991072
D0|Also, has anyone seen an up to date section by section summary from Bayh?|||0.877593637|0.007623356
|||||
D1|A few specific questions I have include:|||0.899172425|0.88628596
D1|1. looks like block grants are added to end of WtW section, so does this mean Secretary of Labor awards them?|||-0.994564533|0.99884284
D1|Which Secretary awards media campaign funds?|||-0.985053957|0.53495526
|||||
D1|"2. I understand why there's a 50/50 split between ""formation and maintenance of married two parent families"" and ""fragile families and promotion of fatherhood"" but it's not at all clear how those would be defined."|1||-0.975940764|0.020785652
|||||
D1|"3. WtW eligibility: does subclause (II) listing characteristics of the ""recipient or noncustodial parent"" (i.e. unemployed, underemployed, etc) impose a new eligibility test on all participants with 70% category -- both noncustodial parents and others?"|||-0.998354852|0.00550639
D1|The way we'd structured this, we had a separate category for long-term recipients an.d for non-custodial parents.|1||0.974567711|0.7916769
D1|" Also, does  the 10% ""window"" just  apply  to subclause  (Ill), i.e.   the status of the child, or does it also waive (11), which is the status of the parent."|||-0.995886147|1.83E-05
|||||
D1|"4. Use of funds: use of term ""assistance"" could be narrower than intended."|||-0.844798207|0.8650875
D1|Note this substantially broadens the purpose of WtW funds.|||0.778181791|0.997767
|||||
D1|5. What does state option to disregard child support collections for purposes of determining TANF eligibility achieve?|||0.582053721|0.37892982
D1|Can't states already set their own TANF eligibility rules, including how child support is counted?|||-0.992214739|0.39114672
|||||
D1|6. looks like they have not addressed most of the concerns around using child support funds for fatherhood program (other than to give slightly more definition to a fatherhood program)|||-0.999771655|0.6371909
|||||
D0|Bayh and Domenici will introduce Responsible Fatherhood bill at a press conference Thursday afternoon.|||0.956939816|0.015494037
D0|They expect to be joined by groups supporting the bill (I don't know exactly who, but they've been reaching out broadly to groups across the Fatherhood spectrum).|||-0.568656981|0.006810543
D0|Likely D co-sponsors include: Breaux, Landrieu, Lieberman, Lincoln, Robb, Grahan, Domenici is reaching to Rs.|||-0.973558128|0.9964238
D0|Once the bill is introduced, they expect to do some fine tuning and gather more co-sponsors.|||-0.714157403|0.77029675
D0|Bayh's staff has given Ron Haskins a heads up, and got the impression Johnson's bill will be on a somewhat slower track.|||-0.818459809|0.9994916
|||||
D0|In summary, the bill :         1. authorizes $75 million in challenge grants for state and local media campaigns;|||0.727014422|0.000939892
D0|2. authorizes $75 million for responsible parenting block grants to states;|||0.956450045|0.010095355
D0|3. authorizes $2 million for a national parenting support clearinghouse;|||0.901591957|0.000936875
D0|4. makes some WtW eligibility changes and raises allowable in-kind match to 75% (while not required by        5.)|||0.996709824|0.99840933
D0|5. encourages child support pass through by foregiving federal share of first $75 passed through to families that is disregarded from determining TANF eligibility and allows states to count their portion of pass-through toward TANF MOE;|||0.953484833|0.001297693
D0|6.  allows states who opt for child support pass through to use a similar amount of child support funds for fatherhood/parenting promotion without getting a waiver;|||0.863948286|1.95E-05
D0|7. explicitly lists family formation as one of purposes for which TANF HPB funds will be awarded.|||0.769399703|0.0423492
|||||
D1|Based on conversation w/ Bayh's staff today:|||-0.844072342|0.010492704
D1|1. they seem willing to consider going beyond the Kennedy technical to include the broader eligibility changes in Cardin's bill, particularly to include a broader group of low income fathers.|1||0.54803443|0.8816944
D1|I sent them side-by-side of current law and Cardin's bill and Charlie will call DOL.|1||-0.998328507|0.000785746
D1|2. they generally want to be helpful on WtW but don't want to lose broader fatherhood approach.|1||-0.932943463|0.9973482
D1|Sounds like they fear more WtW will result in less R support.|1||-0.999806464|0.99999094
D1|3. media campaign is intended to rec3ch a broad group of fathers all incomes and both those living with their kids and those not.|||0.887825251|0.00725514
D1|Challenge grant approach and amount is based on ONDCP campaign.|||0.973848343|0.99620616
D1|They understand TANF funds can also be used to promote formation of two parent families.|1||0.794444442|0.001446566
D1|4. still don't have exact costs - waiting for scoring on child support pass-through, but envision something in the $2 8 over 5 years ballpark (w/ bulk of funds for pass-through).|||0.952411175|0.40478915
D1|5. purposefully leaving block grant uses very vague to allow states to try a variety of approaches; have not yet done runs on block grant formula but realize they may need to set a small state floor.|1||-0.99932611|0.99090004
D1|6. they've coordinated w/ Kohl on pass through and see the major difference between their approaches as one of cost -- they cap amount of pass-through Feds will participate in at $75 whereas Kohl is open-ended.|||0.945829034|0.93666327
D1|They still understand that their propo al to allow state share of child support pass-through to count towards TANF MOE goes beyond what's currently allowed (HHS -TA here could be helpful.|1||-0.823532462|0.006418076
D1|Charlie is reaching out to Lauren or Mary).|||0.997825146|7.32E-05
D1|7. allowing states who elect child support pass-through to use $50 (this was purposefully less than the $75 to keep costs down) for fatherhood/parenting activities without getting a waiver is seen as a way to supplement the modest block grant funding.|1||0.79160291|0.100722164
D1|They seemed receptive to the concern that there should be some more direct benefit or connection to famllies involved with the child support program (HHS - TA here could be helpful)|1||-0.99932003|0.9730766
D1|8. reason for explicitly listing family formation as part of the High Performance Bonus: it's not included in current guidance and this will ensure it's included in future rule.|1||-0.912482738|0.6728311
D1|They'll probably revise the bill at least once more befor Thursday.|1||-0.988104522|0.99880934
|||||
D0|This memo outlines three things: first; the overarching theme we propose for the State of the Union;|||0.948630869|0.6024289
D0|"second, the ""big ideas"" initiative that should be the centerpiece of the speech and the budget;"|||-0.650811613|0.67152894
D0|" third, the eight signature policies that comprise the ""big ideas"" package."|||0.937142909|0.7037935
|||||
D1|I. THEME: RESPONSIBILITY FOR THE FUTURE|||0.999215961|0.984925
D1|"The theme we recommend for the State of the Union is ""Responsibility for the Future."""|1||0.921785653|0.12452816
D1|This theme brings together all the major elements of your agenda: strengthening Medicare and Social Security, and reducing the debt; investing in and reforming public education; bridging the digital divide; investing in Scientific research; protecting the environment; promoting peace around th world; and closing the opportunity gap.|||0.996962965|0.002232063
|||||
D1|"""Responsibility for the Future"" reinforces both liberal convictions about equity (leave no one behind) and Third Way sensibilities about accountability (let no one fail to do his part)."|||0.977731764|0.10789864
D1|"It is consistent with your longstanding theme of ""responsibility, opportunity; and community,"" and sets forth a powerful message that will resound long after we're gone."|||0.99919492|0.6955542
D1|The country has come a long way these seven years, enabling us to turn even more to challenges of the next generation.|||0.997215152|0.33069655
|||||
D1|"II. BIG IDEA: CLOSING THE OPPORTUNITY GAP We believe your ""big idea"" for the budget and the State of the Union should be a ""Closing the Opportunity Gap"" initiative."|1||-0.792191625|0.9698962
D1|It is a package of eight signature proposals described in the next section, and would highlight three or four major budget pieces.|||0.842347026|0.98590857
D1|"We had considered other  labels for this initiative (""Leaving  No One Behind,"" ""Every  Child's  Initiative,"" and  ""Education First"") but advocate ""Closing the Opportunity Gap"" because it shows continuity with your core philosophy and values, suggests a sweeping challenge worthy of a sweeping response, and provides a framework that will energize the entire economic and domestic team, from Summers and Herman to Shalala, Riley; and Cuomo."|1||0.99910295|0.029312028
D1|III. EIGHT SIGNATURE ELEMENTS OF CLOSING THE OPPORTUNITY  GAP|||0.999837041|0.9995807
D1|Your final State of the Union should  be  more than a  laundry  list  of  worthy  ideas (although we provide such a list in three longer memos which are attached).|1||-0.992521942|0.99967873
D1|"Here, we outline a package of signature ""Opportunity Gap"" proposals."|1||-0.515581846|0.79551893
D1|These  proposals  representthe core of your doniestk vision; they are ambitious  ideas  that will  stick  in the  public  mind.|1||0.997653902|0.97278136
D1|They are bold enough to show that  your imperative is  action,  and appealing enough  to stand  a chance of enactment this year.|1||0.999633193|0.99827135
D1|Together, they give purpose and principle to yom final year's agenda.|1||0.997687936|0.000271402
|||||
D1|"  The ""Opportunity Gap"" initiative consists of eight proposals: "|||0.790852726|0.045933533
D1|1) universal pre-school to give all poor children  a smart start;|||0.98945868|0.579926
D1|2) universal  after-school  to help kids meet  high standards;|||0.99447|0.002529211
D1|3) a plan to turn around every failing school over the next decade;|||-0.991025448|0.000135159
D1|4) measures to bridge the digital divide;|||0.998986185|0.061639536
D1|5) a set of new steps to help low-income students get into college and complete a degree;|||0.986408353|2.61E-06
D1|6) proposals to encourage absent fathers to take responsibility for the support and love they owe their children;|||0.953339756|4.33E-05
D1|7) a new bargain of tax cuts and other measures to reward work and family;|||0.551079512|0.006992334
D1|and 8) a major expansion of New Markets to help aH communities share in economic prosperityâ€¦|||0.997089684|0.00139294
|||||
D1|1.. Early Childhood/Universal Pre-School.|||0.998135924|0.16377623
D1|With a significant down payment in the FY2001 budget, you can lay the groundwork for achieving a  goal  that you,  the  Vice  President,  and  the First  Lady  have talked  about for  some time:   universal access to pre-school  for every 4-year-old.|1||0.996710539|0.99858236
D1|There  are a number  of ways to do this:|||-0.860664964|0.43637046
|||||
D1|â—¦ Dramatic increase in Head Start funding.|||0.973470449|0.9666668
D1|'Could expand by $1 billion ver FY'00, to expand Head Start from 880,000 children to 11early 1,000,000 in FY '01.|1||-0.696289361|0.022905245
D1|A path for future fund  increases to make Head Start universal  could also be established.|1||0.757779717|0.5207055
|||||
D1|Early Childhood Learning Fund. A dramatic increase in  the Early Childhood Leaming Fund combined with  a path for  future  increases.|1||0.998244882|0.00032141
D1|Could expand  to $1  billion  for FY O1 - $400 million increase and aim for $10-$20 billion Over 10 years.|||0.874483526|0.004782757
|||||
D1|2. Universal  After-School.|||0.992271423|0.9445699
D1|By  doubling after-school  funding  in, the FY 2001 budget (from  $453 million in FY 2000 to at least $1 billion in FY 2001), you  can meet an urgent goal, which is to provide after-school and summer schoolto every student in a failing school.|1||0.964232624|0.000594444
D1|You called on states and districts to end social promotion in this year's  State  of  the  Union;  this initiative will enable you to say we're giving them the resources to end social promotion the right way and give every student in our worst schools the extra help they need.|1||0.975194454|0.9357665
D1|Over an 11, year period, we  can make after school and summer school universal for every Title I school  and with a sliding scale for students above 200% of poverty, we could eventually make  after school available  to every  student.|1||0.996994615|0.000698956
D1|(Cost:   $20-30 billion over 10 years).|||0.949243724|0.9332717
|||||
D1|3. Turning Around Every Failing School.|||-0.999894619|0.004834542
D1|To close the opportunity gap, we must dose the achievement gap by focusing our efforts on the worst-performing schools.|1||-0.99055016|0.9575281
D1|With a series of accountability and performance initiatives in the FY 2001 budget (and the after-school pledge outlined above), you can credibly set forth an ambitious, defining goal for strengthening public education: turning around or shutting down every failing school in America overthe next decade.|1||0.998953223|0.94436085
D1|In addition to doubling after-school funding, the key steps include: expanding your accountability fund; reaching your goal of 3,000 charter schools before you leave office; funding a new performance bonus to reward states and school districts for increasing their percentage of qualified teachers, adopting statewide accountability systems and school report card; and requiring universal public school choice for students in failing schools.|1||0.891699076|0.000121345
D1|We could also reintroduce a version of education opportunity zones.|1||-0.999854565|0.63650167
D1|(Cost: $3-5 billion over IO years).|||0.761257529|0.77503866
|||||
D1|4. Closing the Digital Divide.|||0.930235088|0.4352084
D1|If we are to close the opportunity gap in the next century, we must do all we can to address the emerging digital divide.|1||0.993871093|0.98553663
D1|Key elements could include:|||0.820154488|0.66892475
|||||
D1|Community Technology Centers.|||0.996408999|0.013325574
D1|A more than four-fold increase in funding - from $32.5 million in FY 2000 to $132.5 million in FY 2001 as part of a major challenge to have Internet centers in all  poor communities.|||0.752889812|0.99995744
D1|We could  challenge  the private sector to contribute hardware, software and man-hours  and possibly give them tax incentives  to donate used equipment.|1||-0.998482525|0.008423558
|||||
D1|Develop Universal Internet Access.|||0.993490577|0.2683944
D1|Reserve a 100 million fund for public-private partnerships to bring affordable Internet access to poor families.|||-0.988128126|0.000261418
|||||
D1|â—¦ Teacher Training for the Internet.|||-0.892015398|0.003979289
D1|We could dedicate $100 million- perhaps from the existing technology literacy challenge initiative - to ensure all new teachers, or all middle-school teachers, receive training in how to use computers as a learning device.|1||0.84559828|0.9592428
|||||
D1|â—¦ School Internet Modernization Fund.|||0.930550337|0.31965604
D1|A discretionary counterpart to our school construction proposal to modernize schools for new teachers and Internet access.|||0.996330798|0.82575864
|||||
D1|5. Closing the Opportunity Gap for College.|||0.927122414|0.003428558
D1|This element would focus on different aspects of closing the opportunity gap for college: helping more students aspire to and prepare for college, continuing to make college more affordable, and starting to address America's quiet crisis of dedining college completion rates.|1||0.995583117|0.003424396
|||||
D1|Keeping Students on Track to College.|||0.995795965|0.000104192
D1|we could increase access for impoverished young people through Youth Opportunity Grants, TRIO, GEAR UP, and Youth Build, increasing funding to a total of $500 million.|1||0.601314783|4.16E-05
|||||
D1|â—¦ AP Courses Online.|||0.601805031|0.078578785
D1|Small and poor schools often-lack the resources and teachers to  offer challenging courses.|||-0.999786913|0.002679896
D1|This distance learning initiative aims to ensure that students in underserved areas get access to Advanced Placement and other highÂ­ quality academic courses and ESL programs online.|||0.995318949|0.05278555
D1|Total funding for the initiative would be $225 million, including $50 million for grants, $25 million for course development, and.$125 million in increases in existing programs.|1||0.773700237|0.97646296
|||||
D1|â—¦ Test Prep for Poor Kids.|||-0.992250085|0.10973233
D1|This program would support partnerships among high schools, proven providers of college test  prep courses (like Kaplan,  Princeton Review), and community-based organizations to offer high-need students SAT/ACT preparation arid other services related to college admissions.|||0.991196752|8.46E-08
D1|Grants of $30 million would serve approximately  50,000 students.|||0.943479359|0.001755522
|||||
D1|A couple of announcements that would make real sense to announce at the DLC:     (1) EITC -- new proposal plus victory lap on record|1||0.99561739|0.99957544
D1|(2) Child support -- new proposals plus new accomplishments data (see below)    .|1||0.934615552|0.25619045
D1|(3) Welfare to work success -- new numbers from Welfare to Work Partnership (hiring, retention) plus general accomplishments|1||0.998243093|0.003793739
|||||
D1|And of course we could add our food stamp car and IDA car policies.|1||-0.979803681|0.120965056
|||||
D1|These announcements could work either before or after the VP announces the $250 million employment grants for fathers and families.|1||-0.998850822|2.62E-05
|||||
D0|New Child Support Data We will have new data which show i) child support collections have nearly doubled under this Administration (from $8 billion in 1992 to and estimated $15.5 billion in 1999);|||0.97210604|0.011684923
D0|ii) of that $15.5 billion a record $1.3 billion came from seizing tax returns (up 18 percent over last  year);|||-0.990142941|3.54E-05
D0|iii) the new child support computer system proposed by the Administration in 1994 and enacted in 1996 located nearly 3 million delinquent parents and over 650,000 of their bank accounts last year;|||0.508836567|2.59E-09
D0|and iv) a child support law enforcement initiative launched by the Administration last year has inve tigated nearly 1,000 cases of the worst offenders, making nearly 300 arrests and obtaining $5.3 million in restitution orders.|||0.896122694|9.96E-10
|||||
D1|These descriptions are still accurate.|||0.999410987|0.9736495
D1|The details of the tobacco policy are still being worked out, but you could use this generic language as a placeholder.|1||-0.999848843|0.99819106
D1|"Donâ€™t call it tobacco ""penalty"""|1||-0.830212414|0.13859911
|||||
D0|Tobacco - Raising the Price of Cigarettes so Fewer Young People will Smoke.|||0.983058929|0.94892704
D0|Public health experts agree that the single most effective way to cut youth smoking is to raise the price of cigarettes.|||-0.943471372|0.8264622
D0|To reduce youth smoking, the budget will include a combination of excise taxes and assessments on the industry if companies fail to meet youth smoking reduction targets.|||-0.980855644|0.040153466
|||||
D0|Listed below are the descriptions of the budget initiatives in your area that could be rolled out prior to the SOTU that I have included in the DPC memo regarding rollout.|||-0.869252086|0.9997203
D0|Please let me know if you have any edits, updates, changes, etc. to these descriptions.|||-0.951085985|0.9896292
D0|Any additions in blank areas would be greatly appreciated.|||0.585185528|0.99997795
|||||
D1|Philanthropy/Faith-Based Initiatives.|||0.992917836|0.9361467
D1|Among the possible announcements we can make are         1) steps to increase involvement of community- and faith-based groups in after-school and other important programs; and 2) new tax incentives to promote increased charitable giving by all taxpayers.|1||0.578899205|2.03E-05
|||||
D1|Responsible Fatherhood Initiative: Promoting responsible fatherhood is the critical next stage of welfare reform and one of the most important things we can do to reduce child poverty.|1||0.976483703|0.023162138
|||||
D1|We could a) announce new data showing the dramatic increases in child support collections made by this Administration and at the same time put forward a package of proposals to|1||-0.750732481|0.91429985
D1|b.) ensure every unemployed parent who owes child support goes to work and supports his children;|1||0.883928061|6.07E-05
D1|c) collect more child support from parents who can afford to pay;|1||-0.942633033|0.00028781
