<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|â€¢ After 2002, covers children under 19.|||-0.59357512|0.000707611
|||||
D0|Amount per-child:     â€¢ $400 in 1998     â€¢ $500 in 1999 and then indexed for inflation.|||-0.979188502|0.98091996
|||||
D0|Income Limits:     â€¢ Phased out for families with incomes between $60,000 and $75,000 until 2000.|||-0.941034913|0.94703513
D0|â€¢ After 2000, the phase-out range is raised to between $80,000 and $100,000 and then indexed for inflation.|||-0.995747268|0.018007964
|||||
D0|Refundability to Cover Out-of-Pocket Income and Payroll Taxes:     â€¢ Working families who pay out of pocket federal taxes would benefit from the child tax credit.|||-0.869201839|0.86517155
D0|The child tax credit is calculated before the EITC and will be partially refundable.|||-0.999073386|0.98046607
D0|A family will get a child credit for their income taxes plus the extent to which their outÂ­ of-pocket (employee share) payroll taxes exceed their EITC.|||0.565235138|6.64E-05
|||||
D0|Savings Incentive Feature:     â€¢ Taxpayers who are entitled to a child credit would have the opportunity to contribute their child tax credit plus an additional $500 per-child each year to a Kidsave Account for the child's education, first time home purchase, or the taxpayer's retirement.|||0.986148834|0.083838284
D0|Earnings would accumulate tax-free in the account and no taxes would be due upon withdrawal for these purposes.|||-0.958979309|0.9996412
|||||
D0|Cost:     â€¢ $70.2 billion over 1997-2002.|||0.974578083|0.9939174
D0|â€¢ $176.l billion over 1997-2007.|||0.988325238|0.99944705
D0|â€¢ $22.0 billion in 2007.|||0.995034337|0.4367648
|||||
D0|Working Families Who Pay Taxes and Play by the Rules Deserve a Tax Cut Too|||-0.996506214|0.20585276
|||||
D0|Compared to the President's proposal, the Senate bill denies the child credit to 3.8 million families who make Jess than $30,000.|||-0.993005693|0.0946745
D0|The House bill denies the child tax credit to 4.8 million of these families.|||-0.990995586|0.000110332
D0|The President strongly believes families who work hard, pay taxes, and play by the rules deserve a tax cut too.|||-0.915818989|0.91780496
|||||
D0|Examples of working families who receive a tax cut under President Clinton's plan but are shortchanged by Congressional plans:|||-0.925025105|0.9710985
|||||
D0|Example #1: A Family Like Police Officer Daniel Mercado's Consider a family like Police Officer Daniel Mercado's of Savannah, Georgia.|||0.875308812|3.91E-06
D0|A family like his with two parents, four children, and an income of$26,000 would receive a $1,238 child tax credit under President Clinton's proposal, but would not receive a child tax credit under the House or Senate bills.|||0.595931828|7.21E-07
|||||
D0|Federal Tax Situation Before Any Child Tax Credit/I: Income taxes owed before EITC Payroll taxes Gust employee share) Excise taxes/2 Federal out-of-pocket taxes owed before EITC Employer share of payroll taxes Federal taxes before EITC Benefit from EITC $285 $1,989 $400 $2,674 $1,989 $4,663 $1,036|||0.977102876|0.00065176
|||||
D0|President Clinton's Proposal House Bill Senate Bill Child Tax Credit for family with two parents and four kids and income of $26,000 $1,238 $0 $0|||-0.915757835|2.93E-07
|||||
D0|Notes: I:  Source: U.S. Department of Treasury.|||-0.670086145|0.9492436
D0|Assumes 1999 tax parameters.|||-0.972922266|0.9829131
D0|2:      Estimate calculated from Congressional Budget Office Data.|||-0.988607347|0.98791915
D0|CBO estimates that in 1998, families with incomes between $20,000 and $30,000 would pay 1.54 percent of their income in federal excise taxes.|||-0.999459803|0.96558607
|||||
D0|Example #2: A Family Like Michelle Orticke's|||0.937543035|0.29484752
|||||
D0|Consider a family like Michelle Orticke 's, a receptionist from Springfield, Virginia.|||-0.6171031|0.000138795
D0|A family like hers with a mother and two children and an income o/$24,000 would receive a $1,000 child tax credit under President's Clinton's proposal.|||-0.998274326|0.000662752
D0|A family like this one would receive a smaller $651 child tax credit under the Senate bill and would receive no child tax credit under the House bill.|||-0.605286837|0.50577205
|||||
D0|Federal Tax Situation Before Any Child Tax Credit/I: Income taxes owed before EITC Payroll taxes (just employee share) Excise taxes/2 $1,380 $1,836 $370 Federal out-of-pocket taxes owed before EITC Employer share of payroll taxes Federal taxes before EITC Benefit from EITC $3,586 $1,836 $5,422 $1,457|||0.97329402|0.001872678
|||||
D0|President Clinton's Proposal House Bill Senate Bill Child Tax Credit for family with one parent and two kids and income of $24,000 $1,000 $0 $651|||-0.937101543|0.000114148
|||||
D0|Notes: I:  Source: U.S. Department of Treasury.|||-0.670086145|0.9492436
D0|Assumes 1999 tax parameters.|||-0.972922266|0.9829131
D0|2:      Estimate calculated from Congressional Budget Office Data.|||-0.988607347|0.98791915
D0|CBO estimates that in 1998, families with incomes between $20,000 and $30,000 would pay 1.54 percent of their income in federal excise taxes.|||-0.999459803|0.96558607
|||||
D0|State-by-State Analysis of Working Families Shortchanged by Congressional Tax Cut Plans|||-0.98318404|0.9982389
|||||
D0|State Compared to President's Plan Number of Working Families Who Make Below $30,000 Denied the Child Credit under the Senate Plan|||-0.998036325|0.3665083
D0|Compared to Presidents Plan Number of Working Families Who Make Below $30,00 Denied the Child Credit under the House Plan Alabama 82,659 104,411 Alaska 6,323 7,987 Arizona 68,517 86,548 Arkansas 49,268 62,233 California 447,915 565,788 Colorado 50,160 63,360 Connecticut 27,150 34,294 Delaware 10,038 12,679 Florida 222,038 280,469 Georgia 130,635 165,013 Hawaii 13,203 16,678 Idaho 19,334 24,421 Illinois 155,667 196,632 Indiana 78,566 99,241 Iowa 36,093 45,591 Kansas 35,135 44,381 Kentucky 57,021 72,026 Louisiana 80,628 101,846 Maine 16,949 21,409 Maryland 71,351 90,128 Massachusetts 54,677 69,066 Michigan 104,371 131,837 Minnesota 50,043 63,213 Mississippi 61,474 77,651 Missouri 78,557 99,230 Â·.|||-0.752290189|5.01E-05
|||||
D0|State Compared to President's Plan Number of Working Families Who Make Below $30,000 Denied the Child Credit under the Senate Plan|||-0.998036325|0.3665083
D0|Compared to Presidents Plan Number of Working Families Who Make Below $30,00 Denied the Child Credit under the Ho@.e Plan Montana 13,400 16,926 Nebraska 23,648 29,872 Nevada 26,709 33,737 New Hampshire 12,794 16,161 New Jersey 96,681 122,124 New Mexico 31,716 40,063 New York 237,157 299,567 North Carolina 134,793 170,265 North Dakota 8,756 11,060 Ohio 135,211 170,792 Oklahoma 54,046 68,269 Oregon 41,077 51,886 Pennsylvania 141,976 179,338 Rhode Island 10,915 13,787 South Carolina 71,580 90,417 South Dakota 11,719 14,804 Tennessee 94,790 119,735 Texas 354,927 448,328 Utah 27,212 34,373 Vermont 7,887 9,963 Virginia 86,986 109,877 Washington 61,630 77,848 West Virginia 25,255 31,901 Wisconsin 56,208 71,000 Wyoming 6,623 8,366 District of Columbia 11,147 14,081 United States 3.8 million 4.8 million|||-0.966062129|3.02E-07
|||||
D0|Methodology of State-by-State Analysis|||0.921836317|0.9606762
|||||
D0|Using the Treasury individual income tax model, an estimate was generated for the aggregate numbers of taxpayers in I 998 with Adjusted Gross Income below $30,000 who receive the child tax credit under President Clinton's proposal but not under the House and Senate bills.|||-0.996384144|0.99976
D0|These aggregates were distributed across states in proportion to the fraction of EITC recipients nationwide in 1995 with incomes between $15,000 and $30,000 who reside in the particular state.|||0.845585644|0.000242232
D0|EITC recipients with incomes between $I 5,000 and $30,000 form the group primarily affected by the differences in the child tax credit proposals.|||-0.989524424|0.93244624
|||||
D0|Child Tax Credits for Families With Incomes Between $18,000 and $30,000 .|||-0.520547211|0.019242542
D0|Families of Four: Two Parents and Two Children Family Income President's Proposal House Bill Senate Bill $18,000 $0 $0 $0 $20,000 $225 $0 $0 $22,000 $330 $0 $0 $24,000 $1,000 $0 $96 $26,000 $1,000 $89 $607 $28,000 $1,000 $810 $1,000 $30,000 $1,000 $1,000 $1,000|||0.996751785|4.27E-08
|||||
D0|Source: U.S. Department of Treasury.|||-0.875438809|0.5345864
D0|Figures for 1999.|||0.960112453|0.051865086
|||||
D0|PRESIDENT CLINTON'S HIGHER EDUCATION TAX CUTS|||-0.91121769|0.99334246
D0|The President's Hope Scholarship and Tuition Tax Credit Help 12.6 Million Students -- 7 Million More Students than Congressional Versions SUMMARY DOCUMENTS July 8, 1997|||0.953133941|0.9118091
|||||
D0|TABLE OF CONTENTS I. Fact Sheet on Higher Education Tax Cuts IL AÂ·comparison:|||0.875329375|0.9999957
D0|Higher Education Tax Cuts III.|||0.788610101|0.8933083
D0|State-by-State Analysis of Benefits IV.|||0.988109827|0.9817778
D0|Greater Benefits for More Families (examples) V. Endorsement from Higher Education Organizations VI.|||0.898485661|0.024577161
D0|Distribution Analysis of Alternative Tax Plans|||0.902283072|0.982486
|||||
D0|President Clinton's Higher Education Tax Cut Proposal A Fact Sheet|||-0.563331068|0.9995171
|||||
D0|â€¢ HOPE Scholarship.|||0.996900439|0.87422734
D0|A maximum $1,500 credit for the first two years of postsecondary education.|||0.987718344|0.11164358
D0|Students attending on at least a half-time basis would receive a 100% credit for the first $1,000 of tuition and required fees and a 50% credit for up to the next $1,000.|||-0.99027878|0.002847949
D0|For example, a student attending a community college with tuition costs of $1,400 would receive a $1,200 HOPE Scholarship.|||-0.999841928|0.001731275
D0|Scholarships would be phased out for joint filers with income between $80,000 and $ 100,000, and for single filers with income between $50,000 and $70,000.|||-0.997597754|0.000533951
D0|After 2002, the HOPE Scholarship increases to a 100% credit for the first $ 1,500 and a 50% credit for the next $1,000 of tuition and required fees.|||0.976177633|0.000211459
|||||
D0|â€¢ 20% Tuition Tax Credit.|||0.98741585|0.668725
D0|Undergraduates beyond their first two years, graduate students, plus working people going to school part-time to improve or acquire job skills, would benefit from a 20% tax credit on the first $5,000 of tuition and required fees through the year 2000 and after 2000 a 20% tax credit on the first $10,000 of tuition and required fees.|||0.622444272|1.09E-08
D0|The credit would be phased out at the same income levels as HOPE.|||-0.999550521|0.98584336
|||||
D0|â€¢ Education and Retirement Savings Accounts.|||0.997681856|0.18409823
D0|Allows penalty-free IRA withdrawals for undergraduate, post-secondary vocational, and graduate education expenses.|||-0.748096824|0.004277017
D0|Additionally, taxpayers eligible for the child tax credit are given the opportunity to deposit their child tax credit plus an additional $500, in a Kidsave Account for the child's education, first-time home purchase or the taxpayer's retirement.|||-0.989475012|1.24E-06
D0|Earnings would accumulate tax-free in the Kidsave Account and no taxes would be due upon withdrawal for an approved purpose.|||-0.976694226|0.9998826
|||||
D0|â€¢ Employer-Provided Education Benefits.|||0.996205807|0.8920312
D0|Extends permanently Section 127 of the tax code, which allows people to exclude $5,250 of employer-provided education benefits from their taxable income.|||0.881708026|0.92255944
D0|Eligibility for graduate education benefits would be reinstated retroactively back to June 30, 1996, with both undergraduate and graduate education eligible in the future.|||-0.959732294|1.37E-05
D0|Additionally, a 10% employer credit for small business training is included.|||0.633683741|7.72E-06
D0|This credit would apply to payments made to third parties to cover expenses of education for employees under employer-provided education assistance programs.|||-0.994736612|0.40357462
D0|The credit would be available to employers with average annual gross receipts of $10 million or less for the prior three years.|||-0.871222079|0.9815072
|||||
D0|â€¢ Student Loan Interest Deduction.|||0.971720219|0.8155734
D0|Allows a deduction for up to $2,500 per year of interest on education loans for expenses of students enrolled at an institution of higher education.|||0.952633023|0.005597341
D0|The deduction would be allowed for the first 60 months interest is due on a loan.|||-0.952080071|0.32091635
D0|The deduction would phase out for taxpayers making between $45,000 and $65,000 ($65,000 and $85,000 for married taxpayers filing jointly).|||-0.999674678|0.000656222
D0|This deduction would be available even if the taxpayer does not itemize deductions.|||0.660698056|0.9998919
|||||
D0|â€¢ Community Service Loan Forgiveness.|||0.977888584|0.001529738
D0|In most circumstances, a loan that is forgiven is considered income and is therefore taxable.|||0.790905952|0.94323325
D0|To encourage programs that offer loan forgiveness to borrowers who take lowerÂ­ paying, community-service jobs, loan amounts forgiven through programs run by nonprofit tax-exempt charitable or educational institutions, and loans forgiven under the Direct Loan Program's incomeÂ­ contingent repayment program, would be excluded from income.|||-0.987653315|0.94463986
D0|Currently, the exclusion generally covers only certain forgiveness arrangements between students and government entities.|||-0.998304009|0.06808369
|||||
D0|â€¢ Â· Repeal Cap on Tax Exempt Bond Issuance by Colleges and Universities.|||0.941899419|0.045471787
D0|Repeals the $150 million bond cap that affects private higher education institutions and certain other charitable institutions.|||0.837625623|0.28711054
D0|The repeal would apply to tax-exempt bonds issued by these institutions to finance new capital expenditures.|||-0.893804193|0.017146243
|||||
D0|A Comparison: Higher Education Tax Cuts|||-0.91519165|0.99592173
|||||
D0|HOPE Scholarship and Tuition Tax Credit President H.ouse Senate Students in their first two years of college, attending at least half- time|||-0.658288538|0.000658582
D0|100% tax credit on the first $1,000 of tuition and required fees, 50% on next $1,000.|||0.992856383|0.011567348
D0|After 2002, a 100% credit on first $1,500 and 50% on the next $1,000.|||0.986055374|4.03E-06
D0|50% tax credit on up to $3,000 on tuition, required fees, books, and supplies.|||0.899825633|0.000701218
D0|75% tax credit on up to $2,000 for community colleges; 50% tax credit on up to $3,000 for other institutions for tuition, required fees, books, and supplies.|||0.970764399|1.28E-07
D0|Students beyond the first two years, enrolled at least half-time 20% tax credit on up to $5,000 in 1998 and up to $10,000 starting in  2001.|||-0.921536148|2.89E-06
D0|None None Graduate students 20% tax credit on up to $5,000; up to $ 10,000 starting in 200I.|||-0.998738229|0.000136786
D0|None None Part-time (less than half- time) students seeking to acquire or improve job skills 20% tax credit on up to $5,000; upto $10,000 starting in 2001.|||-0.930636942|7.75E-05
D0|None None 5-year revenue cost: $35 billion $22 billion $20 billion '         Estimated  number of  12.6 million    5.6 million 5.6 million beneficiaries in I999|||0.889282405|0.9995882
|||||
D0|Other provisions Administration House Senate Employer-provided education assistance (Section 127)|||0.737080276|0.001997943
D0|Permanent extension for graduate and undergraduate courses.|||0.998434484|0.000924181
D0|I0% Small Business Credit.|||0.961754799|0.8335428
D0|Six month extension, only for undergraduates.|||-0.994911253|0.0315623
D0|Permanent extension for graduate and undergraduate courses.|||0.998434484|0.000924181
D0|Student loan interest deduction Up to $2,500 may be deducted each year for five years of repayment.|||-0.956519365|0.5528533
D0|None Up to $2,500 may be deducted each year for five years of repayment.|||-0.989385605|0.68350345
D0|Other provisions Administration House Senate Savings incentives Penalty-free IRA withdrawals for higher education.|||-0.627431095|0.9383687
D0|Optional Kidsave education accounts.|||0.888765693|0.76683295
D0|Maximum per-child contribution of child credit plus $500 each year.|||0.856909394|0.90761775
D0|Earnings free from tax if used for various purposes including child's postsecondary tuition and fees.|||0.972284257|0.24266244
D0|Education investment accounts and new qualified tuition programs.|||0.95240283|0.48971626
D0|Maximum per-child contribution $5,000 each year, $50,00 total.|||0.870772421|0.9988305
D0|Earnings used for higher education not taxed (subject to limits).|||0.931848288|0.88184094
D0|Requires contributions to Educational IRAs or qualified tuition plans for parents to obtain the child credit for children 13 and over.|||-0.991393864|0.01782994
D0|Education IRAs and expanded qualified tuition programs; tax- free distributions for educational expenses.|||0.609067976|0.53590876
D0|Maximum per-child contribution $2,000 plus child credit each year (no limits on State- sponsored plans).|||0.897001684|0.8678522
|||||
D0|Distribution of Higher Education Tuition Tax Credits by Student's State of Legal Residence 1/|||-0.984506428|0.48501554
D0|(Beneficiary Calculations FY 1998/Dollar Amounts FY 1999)|||0.96946454|0.98974824
D0|Dollar Difference: Number of Beneficiaries 2/ (in thousands) Dollar Amounts of Benefits (in millions) (in millions)|||-0.701725304|0.005396473
D0|President Compared to President House/Senate Difference President House Senate House Senate Alabama 195 87 108 $111.6 $78.2 $72.3 $33.4 $39.3 Alaska 27 12 15 15.4 10.6 9.8 4.8 5.6 Arizona 244 108 136 139.4 97.0 69.6 42.4 49.8 Arkansas 79 36 43 45.3 32.0 29.5 13.4 15.8 California 1,654 733 922 944.9 655.9 605.8 289.0 339.1 Colorado 219Â· 97 122 125.0 86.7 80.0 38.3|||0.972566187|0.888486
D0|44,9 Conne icut 149 66 83 85.1 58.6 54.2 26.3 30.9 Delaware 42 18 23 23.8 16.4 15.2 7.4 8.7 District of Columbia 74 32 41 42.0 28.9 26.7 13.1 15.3 Florida 553 246 306 316.1 220.6 203.8 95.5 112.3 Georgia 266 119 147 152.0 106.3 98.2 45.7 53.8 Hawaii 61 27 34 35.0 24.1 22.2 10.9 12.8 Idaho 51 23 28 29.3 20.6 19.0 8.8 10.3 Illinois 669 296 374 382.2 264.6 244.4 117.6 137.8 Indiana 259 115 144 148.2 103.1 95.3 45.1 52.9 Iowa 150 67 83 85.9 59.9 55.4 25.9 30.5 Kansas 151 67 84 86.5 60.2 55.6 26.3 30.9.|||0.724538624|0.9999999
D0|Kantucky 154 69 85 88.3 61,9 57.2 26.3 31.0 Louisiana 166 75 91 94.9 67.0 62.0 27.9 33.0 Maine 50 22 28 28.7 20.0 18.5 8.7 10,3 Maryland 243 108 136 138.9 96.2 88.9 42.7 50.1 Massachusetts 383 169 214 218.4 151.2 139.6 67.3 78.9 Michigan 493 219 274 281.4 195.6 180.7 85.8 100.7 Minnesota 258 115 143 147.4 102.5 94.7 44.9 52.7 Mississippi 97 44 53 55.4 39.3 36.3 16.2 19.1 Missouri 259 115 144 148.3 103.3 95.4 45.0 52.9 Montana 32 15 18 18.6 13.1 12.1 5.4 6.4 Nebraska 104 46 58 59.2 41.1 38.0 18.0 21.2 Nevada 61 27 34 34.5 23.8 22.0 10.7 12.6 New Hampshire 57 25 32 32.8 22.7 21.0 10.1 11.8 New Jersey 304 134 169 173.5 120.3 111.1 53.2 62.4 New Mexico 87 39 48 49.9 35.0 32,3 15.0 17.6 New York 897 402 495 513.5 360.0 332.7 153.5 180.7 North Carolina 333 148 186 190.4 132.1 122.0 58.3 68.3 North Dakota 34 15 19 19.3 13.5 12.5 5.7 6.7 Ohio 482 214 267 275.2 191.9 177.3 83.3 97.9 Oklahoma 156 70 86 89.1 62.6 57.8 26.5 31.3 Oregon 147 65 82 84.2 58.5 54.0 25,7 30.2 Pennsylvania 545 242 303 311.3 216.5 200.0 94.8 111.4 Rhode Island 67 30 37 38.4 26.6 24.6 11.7 13.8 South Carolina 150 67 83 85.9 60.0 55.4 25.9 30.5 South Dakota 31 14 17 17.6 12.4 11,5 5.2 6.1 Tennessee 212 94 117 121.1 84.5 78.1 36,6 43.0 Texas 841 374 467 480.5 334.8 309.3 145.7 171.2 Utah 126 56 70 72.3 50.5 46.7 21.8 25.6 Vermont 31 14 17 18.0 12.5 11.6 5.5 6.4 Virginia 321 142 179 183.3 127.1 117.4 56.2 65.9 Washington 255 113 142 145.8 101.3 93.6 44.5 52.3 West Virginia 75 34 41 42.8 30.0|||0.713707685|1
D0|27.7 12.8 15.1 Wisconsin 277 122 155 158.2 109.6 101.2 48.6 57.0 W;oming 27 12 15 15.4 10.7 9.9 4.7 5.5 US Totals 12,600 5,600 7,000 $7,200.0 $5,012.0 $4,630.0 $2,188.0 $2,570.0|||0.976160944|0.2177595
|||||
D0|1/ Includes HOPE Scholarship plans and the President's 20% tax credit for lifelong learning.|||-0.630844235|0.053291645
D0|Calculations do not indude interest deductions and tax benefits that could be received in outyears from savings incentives in all three plans.|||-0.994950175|0.9996929
|||||
D0|2/ The number of beneficiaries is the same under the House and Senate plans, though the amounts of benefits differ.|||-0.780096591|0.9309781
D0|Source: Education Department estimates based on State-level enrollment and Pell Grant recipient data.|||-0.574607134|0.26779273
|||||
D0|Methodology of State-by-State Analysis|||0.921836317|0.9606762
|||||
D0|Using a nationally-representative sample of postsecondary students and data on Pell Grant recipients, an estimate was derived for the proportion of the total national number of recipients of the tax benefit in 1998.|||0.812655032|0.5575773
D0|Using that ratio, the number of recipients for each State was determined.|||0.812734187|0.073815584
D0|Based on the Joint Tax Committee and Treasury revenue estimates of the three plans for 1999, a dollar amount for each State was derived using the same ratio as the State/national number of beneficiaries.|||-0.817410767|0.9871236
|||||
D0|President Clinton's Higher Education Tax Cuts: Greater Benefits for More Families|||0.501702309|0.9923423
|||||
D0|While providing the greatest help in the first two years, the Administration's plan has always gone much farther, granting a substantial tax cut for virtually any investment in postsecondary education or training.|||-0.968710303|0.86998576
D0|Unlike the Congressional plans, the President's tax credits cover more types and ages of postsecondary students, including:         â—¦ part-time students (less than half-time) seeking to improve or acquire job skills;         â—¦ students beyond their first two years of undergraduate study;         â—¦ graduate students.|||-0.781379819|3.51E-06
|||||
D0|Although the Administration, House and Senate plans all provide modest assistance for students who borrow or families who have special education savings accounts, for many situations that families find themselves in,|||0.92469424|0.007210075
D0|the House and Senate plans provide little or no help.|||-0.990269065|0.037066333
D0|Consider the following:|||-0.924453139|0.12510458
|||||
D0|Tuition Tax Credits Under Various Situations President House Plan Senate Plan Two kids in college:|||-0.644696176|0.21187294
D0|Married couple, $60,000 income, with two kids in college: one at a community college with $2,000 tuition and $200 books, the other a junior at a private college with $10,000 tuition.|||0.99660033|2.03E-10
D0|$2,500 ($3,500 after year 2000) $1,000 $1,500 Divorced parent, same income: Single parent with $50,000 income, one child going to an average community college full- time ($1,200 tuition and fees) $1,100 $0 $0|||-0.94709897|4.61E-07
D0|Returning to school less than half-time: Family with $30,000 income, one parent going to a public four-year college part-time to change careers ($2,000 tuition and fees) $400 $0 $0 Child is beyond.first two years:|||-0.992140591|3.98E-09
D0|Family with $40,000 income, one child is junior at average private college ($12,000 tuition and fees) $1,000 ($2,000 after year 2000)|||-0.609617651|3.99E-10
D0|$0 $0|||-0.950739145|0.001270094
D0|Returning to school full-time to become a teacher: Homemaker, family income of $70,000, attending graduate teacher training program at public university after being out of college for 20 years ($3,500 tuition).|||0.991528273|1.73E-11
D0|$700 $0 $0 Graduate student: Single graduate student with$15,000 income and tuition of $15,000.|||0.967557013|2.09E-07
D0|$1,000 $0 $0|||-0.829955697|0.001098499
|||||
D0|Alternative Tax Cut Proposals A Comparison of Distributional Impact Income by Quintile Lowest President Clinton 1.2% House 0.6% Senate 0.4% Second 10.1 2.5 2.7 Third 22.2 9.6 10.2 Fourth 34.6 20.0 21.3 Highest 31.5 66.8 65.0 Top 10% 11.7 47.3 42.3 Top5% 6.5 34.9 28.2 Top 1% 2.6 18.8 12.5 Middle 60% (Second, third, fourth quintiles) 66.9% 32.1% 34.2%|||-0.978791833|0.29289654
|||||
D0|Source: U.S. Department of Treasury Tables assumes fully phased-in (2007) law and behavior, in 1998 dollars.|||-0.998056591|0.003622935
D0|"It includes major tax cut provisions in each of the plans: HOPE Scholarship, tuition credit, Section 127, Student loan interest deduction, child tax credit, Kidsave accounts, capital gains provisions, home office deduction, distressed areas initiatives, Puerto Rico tax incentives, individual and corporate AMT changes, prepaid tuition programs, IRAs, DC tax incentives, safe harbor for independent contractors, modifications of treatment of company owned life insurance. .... """|||0.824681342|0.002462009
|||||
D0|comparison of Tax Incentives in Major Proposals for FY1998, dated February 24, 1997 5 00PM.|||-0.962222219|0.99480766
D0|"Administration Proposals Senate Democratic Leadership Package (Daschle)""â€¢ Senate Republican Leadership Package (Lott) Affordable College Act (S.I) American Family Tax Relief Act (S,2) I.      TB.I credit for dependeat childrenâ€¢: Nonrefundable credit for each dependent child under age 13."|||0.802963674|0.000827234
D0|Fully phase-in amount (by 2000) is $500, phased-out for tilers with AGI between $60,000-$75,000.|||-0.919578731|0.8967081
D0|Cap is stacked ahead of the EITC.|||0.991969287|0.59461963
D0|- Syr.: ($46.7b)|||0.875251234|0.09364175
D0|IOyr:: ($98.0b)'|||0.596840084|0.8470292
D0|No Provision No Provision Nonrefundable credit of $500 for each child under age 18.|||-0.978349209|0.61203045
D0|Phaseout, beginning 'at AGI of $75,000 ($110,000 for joint returns), of S2S of credit for each SI,000 of additional AGL Credit is not indexed for inflation.|||-0.999647498|0.004925295
D0|Credit is stacked after the EITC.|||-0.938667119|0.019072806
D0|Svr. ($109.0b)|||-0.992911041|0.000325817
D0|Ovr: (199.0b)|||0.995684385|0.06426133
D0|HOPE Scholarship Plan and tuition tax deductionâ€¢ HOPE Plan: Non-refudable credits, of up to $1,500 per year per student for the first two years of post-secondary education.|||0.996079862|0.9981723
D0|SIWIODI& must be at least half time|||-0.986226618|0.020908618
D0|Taxpayer claims tho lesser of maximum credit or tuition and required fees actually paid, i.e., not covered by any schoralship or federal grant.|||-0.99950254|0.99935085
D0|Pell or other federal grants reduce the allowable credit.|||-0.993749857|0.99059415
D0|A B- average is required lo be eligible for the second year credit; drug felons are ineligable.|||0.748437285|0.997347
D0|The credit phases out for taxpayers with modified AGI of $80,000 to $100,000 ($50,000 â€¢ $70,000 if single); phase-out thresholds and the maximum credit are indexed.|||-0.960034668|0.911734
D0|Effective for payments made on or after 111/97, for education occurring on or after 7/1/97.|||0.803710759|0.013139831
D0|Tuition tax deduction of up to 10000 per year ($10,000 after 1998) per tax payer.|||-0.897650421|0.3800931
D0|For any one student either credit or deduction can be used for tuition and required fees not covered by tuition aid with the HOPE Plan's AGI plan-out ranges.|||-0.997741818|0.99906343
D0|Also, expand income exclusively for forgiveness of certain studeut loans 5 yr.: ($36.2b) 10 yr.: ($87.Sb)|||0.773494482|0.00103485
D0|Similar except credit is refundable.|||-0.824857771|0.9969856
D0|B average rule based on high school record.|||0.8260535|0.6658196
D0|500 credit for full-time, $7SO credit for part-time half-time students.|||0.865857303|0.000846161
D0|Effective for taxable years beginning after 1997.|||0.998133242|0.5704363
|||||
D0|No Provision (Please refer to 19-22 for continued education incentives)|||-0.94214201|0.005628746
|||||
D0|I , Administration Proposals . ' 17 .|||0.861505091|0.8981372
D0|Modify Phase-Gut or Puerto Rico Economic.|||-0.988673866|0.000860397
D0|Activity -Tu Credit S yr.: ($0.4b)|||0.986169219|0.05892155
D0|lO yr.: ($3.9b) 18.|||-0.784061491|0.021071957
D0|No Provision : Senate Democratic Leadership Package (Daschle)â€¢â€¢ No Provision|||-0.906777143|0.99711525
D0|The Childrens' Health Coverage Act: Refundable credit covering 90% of child's health insurance premium phased-out for families with me above $75000|||-0.690889001|0.9995437
D0|Credit available for children ineligible for Medicaid or employer provided plans.|||-0.985631704|0.000209534
D0|Senate Republican Leadership Package (Lott) Affordable Coverage Act   American Family Tax (S.1)       Relief Act (S.2) No Provision|||-0.920752943|0.017221589
|||||
D0|No Provision payer and spouse.|||-0.994270802|0.03858464
D0|Phnse-outs: S70k single filer $100K joint No Provision on loans for dependent's education.|||-0.987877369|0.9966407
D0|Effective after 1996.|||0.984786928|0.06931673
D0|Phase-outs: S4Sk-$65k single filers, $6Slc-$85k joint.|||0.556543827|0.999874
D0|5yr.:|||0.769272625|0.64951086
D0|(S0.7b) 10 yr.: ($1.9b) Tax-free Withdrawal, from State Tuition Plan,: No tax No Provision|||-0.547383547|0.001467698
D0|N 1:0|||0.843026638|0.9490259
D0|N 0 .|||-0.838469505|0.020996094
D0|N would be owed on a portion of a withdrawal made from a qualified state tuition plan for qualified higher education expenses, which would include tuition.|||-0.998850584|0.99960417
D0|Effective after 1996.|||0.984786928|0.06931673
D0|5 yr.: ($0.6b) IO yr.: (Sl.6b) ,...j If) c,i ,...j .....|||-0.819602251|0.006813292
|||||
D0|N 0 8 Administration Proposals Senate Democratic Leadership Package (Daschle),  Senate Republican Leadership Package|||0.793944955|0.99604946
D0|(Lott) Affordable College Act (S.1) American Family Tax Relief Act (S.2) 21.|||0.985972047|9.72E-07
D0|No Provision No Provision Bob Dole Education Investiment Account,: Nondeductible contributions of up to S1,000 per year per child under the age of 18.|||-0.771694362|0.98734856
D0|Distributions used for higher education expenses excluded from income.|||-0.998981535|0.28818962
D0|IO percent penalty for other distributions.|||-0.987190664|0.981861
D0|Effective after 1996 5 }T,: (SI.Sb) 10 )T.: (S5.6b)|||0.986007333|0.002122692
D0|No Provision 22.|||0.615839124|0.6216519
D0|No Provision ' No Provision Exclusion of Federal Work Study Payment,: Payments excluded from gross income after I996.|||-0.621562183|0.9076367
D0|5)T.: (S0.4b) I0)T.: (1.0) No Provision I .|||-0.660358787|0.000383168
D0|No Provision    - Creation of Performance Stock Options: Applicable where over 50 percent of options are available to nonhighly compensated employees.|||-0.902146637|0.99939525
D0|Option price must be less than fair market value at time of grant.|||-0.994361043|0.99995303
